Page_URL,reviewer_name,reviewer_data,review_date,review_rating,review_text,owner_response,owner_response_content,owner_reply_time
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Indoorbud,4 Rezensionen · 3 Fotos,vor einem Jahr,,"Ich war heute dort, weil ich vor einem Jahr schon einmal dort war und es damals in Ordnung war. Heute jedoch habe ich Pasta mit Meeresfrüchten bestellt, und die Garnelen waren nicht geschält – ich musste das selbst machen. So etwas habe ich noch nie erlebt. Ganz zu schweigen davon, dass die Kellnerin sehr arrogant war. Als ich ihr sagte, dass mir so etwas zum ersten Mal passiert, meinte sie, es sei das erste Mal, dass ich Meeresfrüchte esse.

Meine Freundin hat eine Pizza bestellt, die sie mitgenommen hat, aber die Pizza wurde einfach in die Schachtel geworfen – total unordentlich! Ganz zu schweigen davon, dass sie schwarze Oliven bestellt hat und etwas bekommen hat, das eher grünen Oliven ähnelt. Ich kann diesen Ort nicht empfehlen! Ich werde definitiv nicht mehr dorthin gehen!",,,
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",andreas kress,Local Guide · 174 Rezensionen · 889 Fotos,vor einem Jahr,5 ,"Wer auf einen Dienstag Abend, daß Loka bis zum Anschlag gefüllt hat in Alt Sachsenhausen, macht alles richtig.

Zum Glück reserviert, man stand draußen schon in der Warteschleife um einen Platz im chilligen Innenraum zu finden.

Service=top! Der flotte und aufmerksame Kellner bedient glaube ich schon im 10 Jahr. Super Sympath. Völlig Gast orientiert. Respekt.

Grauburgunder vom Gut Diehl klasse, noch besser der sizilianische Vermentino.

Die Pizza Peperoncino feurig wie angesagt, gefüllte Tortelloni mit Kürbis und Salbei perfekt, die Caprese di Buffalo ein Genuß.

Wir sagen Danke dafür.",Antwort vom Inhaber,"Lieber andreas kress, vielen Dank für Ihre begeisterte Bewertung und die detaillierte Beschreibung Ihres Abends bei uns im GIOIA. Es freut uns sehr, dass Sie von unserem Service, den Weinen und den Speisen so begeistert waren, und wir hoffen, Sie bald wieder bei uns begrüßen zu dürfen.",vor einem Jahr
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Oliver Wirbs,Local Guide · 63 Rezensionen · 16 Fotos,vor 3 Monaten,4 ,"Essen war lecker, hat allerdings relativ lang gebraucht. Getränke dauerten sehr lang. Und vor allem mussten wir trotz Reservierung für 14 Personen 20 Minuten vor der Tür auf unseren Tisch warten. Due Musik war extrem laut, unterhalten war sehr anstrengend.",Antwort vom Inhaber,"Lieber Oliver Wirbs, vielen Dank für dein ehrliches Feedback zu deinem Besuch bei uns im GIOIA in Frankfurt am Main. Es tut uns sehr leid, dass du trotz Reservierung warten musstest, die Getränke und Speisen länger gedauert haben und die … Mehr",vor 3 Monaten
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Lina Fitz,Local Guide · 101 Rezensionen · 460 Fotos,vor einem Jahr,3 ,"Das Essen ist ganz lecker, aber nichts besonderes. Vor allem die Preise sind dafür ziemlich happig. Bei der Vorspeisenplatte für 4 Personen war nur ein Brot dabei, das fanden wir echt ziemlich wenig. Es gibt relativ viele vegane und vegetarische Gerichte, aber veganer Käse kostet z.B. 2,50€ Aufpreis. War insgesamt in Ordnung, aber ich würde eher nicht nochmal dort essen.",Antwort vom Inhaber,"Liebe Lina Fitz, vielen Dank für Ihr ehrliches Feedback zu unserem Restaurant GIOIA. Wir nehmen Ihre Anmerkungen bezüglich des Preis-Leistungs-Verhältnisses und der Brotmenge bei der Vorspeisenplatte sehr ernst und werden dies in unserem Team besprechen, um unser Angebot zu verbessern.",vor 5 Monaten
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",A G,Local Guide · 66 Rezensionen · 121 Fotos,vor 11 Monaten,3 ,"Sehr netter Service und schönes Ambiente. Das Gioia hat eine ansprechende Speisekarte und eine gute Auswahl auch für Vegetarier.
Wir haben uns für das Mittagsmenü entschieden. Dieses beinhaltete Brot mit Dip, einen kleinen Salat, eine Trüffelpizza und ein Softgetränk. Für 14,50€ ein unschlagbarer Preis. Leider hat uns die Pizza nicht ganz zugesagt, es fehlte etwas Geschmack und Würze.
Für ein anderes Gericht würde ich dennoch wiederkommen.",Antwort vom Inhaber,"Liebe A G, vielen Dank für Ihren ausführlichen Bericht und die freundlichen Worte zu unserem Service und Ambiente. Es freut uns, dass Sie unser Mittagsmenü als preiswert empfunden haben, und wir nehmen Ihr Feedback zur Pizza gerne auf, um … Mehr",vor 11 Monaten
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Ja,Local Guide · 258 Rezensionen · 813 Fotos,vor 3 Jahren,5 ,"Hier passt alles: Das Essen war durchweg sehr lecker und die Portionen mehr als ausreichend groß, der Service war freundlich sowie aufmerksam und das Ambiente ist gemütlich.
Tipp: mediterrane Vorspeisen-Symphonie bestellen; reicht locker für 4 Personen",,,
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Belle,Local Guide · 22 Rezensionen · 3 Fotos,vor einem Jahr,,"Leider kann ich diesen Ort nicht empfehlen. Besonders der Kundenservice lässt zu wünschen übrig, sehr unfreundlich und arrogant (zumindest die Kellnerin, die uns am Tisch bedient hat; zu den anderen kann ich nichts sagen). Beim Takeaway wurde uns nicht nur das was wir gegessen haben  eingepackt, sondern auch die Reste, die eigentlich hätten entsorgt werden sollen. Die Pizza muss vom Gast selbst am Tisch mit stumpfen Besteck portioniert werden. Leider werde ich hier nicht mehr zurück kommen und kann diesen Ort auch nicht empfehlen",,,
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Anita eM,Local Guide · 66 Rezensionen · 49 Fotos,vor 3 Monaten,5 ,"Sehr leckeres Essen. Wir haben heute über Wolt bestellt. Alles war schön verpackt, frisch und köstlich. Es war meine erste, aber ganz sicher nicht meine letzte Bestellung. Sehr zu empfehlen.",Antwort vom Inhaber,"Liebe Anita eM, deine wundervolle Bewertung zaubert uns ein Lächeln ins Gesicht - vielen herzlichen Dank für deine netten Worte über unser Essen und die Verpackung! Wir freuen uns sehr, dass dir alles so gut geschmeckt hat und können es kaum erwarten, dich bald wieder bei GIOIA kulinarisch zu verwöhnen.",vor 3 Monaten
"https://www.google.com/maps/place/Restaurant+GIOIA/@50.1049638,8.6898854,17z/data=!3m1!5s0x47bd0c1fc535d1bd:0x69c25df7d42602e1!4m8!3m7!1s0x47bd0c1fdacb6b43:0x8b0a4b7d557b7c42!8m2!3d50.1049638!4d8.6898854!9m1!1b1!16s%2Fg%2F1hhwbsts6?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Dirk Lankermann,Local Guide · 11 Rezensionen · 56 Fotos,vor 2 Jahren,5 ,"Wir waren zwei Nächte, kurz vor Weihnachten, in Frankfurt und hatten das Glück das GIOIAG durch Zufall zu entdecken. Das Restaurant war bezaubernd geschmückt, das Personal sehr herzlich und sehr zuvorkommend. Selbst als wir am zweiten Abend früh essen mussten, da wir ein Konzert hatten, wurden wir -trotz Ende der eigenen Weihnachtsfeier- super nett bedient. Man merkt den Team-Spirit des Restaurants. Meine Frau liebte den Tunfischsalat und dem Rest hat es auch sehr gut geschmeckt. Der Nachtisch, ein Traum 😋.
Obwohl das Restaurant sehr eng bestuhlt ist, haben wir uns sehr wohl gefühlt. Am Tisch ist Oregano, Chiligewürzt etc. vorhanden. Toll.
Wir würden das Restaurant gerne mit ins Ruhrgebiet nehmen ;-)

Guten Rutsch ans ganze Team 🍀.
Danke für die beiden netten Abende 🤗",Antwort vom Inhaber,"Lieber Dirk, vielen Dank für Ihre wundervolle Bewertung. Wir freuen uns sehr, dass Sie und Ihre Frau die Weihnachtsatmosphäre und das Essen bei uns im GIOIA genossen haben. Wir sind stolz auf unseren Team-Spirit und es ist schön zu sehen, … Mehr",vor 2 Jahren
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Matt N,Local Guide · 1.332 Rezensionen · 2.729 Fotos,vor einem Monat,5 ,"Wir haben hier am Neujahrstag in einer größeren Gruppe zu Mittag gegessen und waren zufrieden. Das Lokal war nicht voll besetzt, gleichwohl hätte man ohne eine Reservierung keinen Platz erhalten. Offensichtlich ist die Kapazität der Küche geringer als die Anzahl der freien Sitzplätze. Auf der Karte gibt es einige typische Frankfurter Gerichte. Die Auswahl ist insgesamt recht groß. Der Service war freundlich, ging auf Sonderwünsche ein.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Mr. Doro,Local Guide · 496 Rezensionen · 1.658 Fotos,vor 7 Monaten,3 ,"Der Essbereich lässt sich gut mit dem Wort „gemütlich“ beschreiben – große Fenster sorgen für viel Tageslicht und einen schönen Blick nach draußen, was die Atmosphäre angenehm hell und offen macht. Der Sitzbereich ist allerdings etwas eng geraten, gerade wenn mehrere Tische gleichzeitig besetzt sind.

Der Service war freundlich, und auch die Wartezeit war erfreulich kurz.

Beim Essen hatte ich gemischte Eindrücke: Der Caesar Salad war gut portioniert, besonders das Hähnchenfleisch war reichlich und gelungen. Weniger überzeugt hat mich das Schnitzel – hier fehlte mir etwas die Qualität im Geschmack und in der Zubereitung. Auch die Bratkartoffeln hätten ruhig etwas würziger sein dürfen. Positiv hervorheben möchte ich dagegen die beigefügte Grüne Soße, die sehr gut geschmeckt hat.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Mike,Local Guide · 196 Rezensionen · 769 Fotos,vor 9 Monaten,4 ,"Sehr zentral gelegen, umfangreiche Speisekarte für jedes Budget.
Le Gurk war sehr lecker, ebenso die grüne Soße, davon gab es aber etwas wenig.
Das Schnitzel war leider frittiert.
Der Service hatte keinen guten Tag
Der Tintenfisch hatte zuviel Sand.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Daniel S,Local Guide · 187 Rezensionen · 299 Fotos,vor einem Monat,4 ,"Das Essen war gut und geschmacksvoll. Der Service war aufmerksam, freundlich und stets bemüht, dass man sich wohlfühlt. Insgesamt eine angenehme Atmosphäre und ein gelungener Besuch. Ich komme gerne wieder!",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Katharina M.,3 Rezensionen · 2 Fotos,vor 7 Monaten,5 ,"Gemütliches Lokal mit ehrlicher Frankfurter Küche. Schon beim Eintreten wird man freundlich begrüßt – es riecht nach frischen Kräutern und Bratkartoffeln. Ich habe das Handkäs-Tatar probiert und dazu natürlich ein Glas Apfelwein bestellt. Der „Stöffche“ kommt schön kühl, leicht herb und passt perfekt zu den deftigen Gerichten. Auch die Grüne-Soße-Variation war auf den Punkt, die Kräuter schmeckten wirklich frisch. Die Bedienung hat sich Zeit genommen, alles zu erklären, und war trotz vollem Haus aufmerksam. Preise sind für Innenstadtlage absolut fair, Portionen großzügig. Wer authentische hessische Klassiker sucht und dabei ein gutes Glas Apfelwein genießen möchte, ist im MyFrankfurt genau richtig.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Wojtek,Local Guide · 233 Rezensionen · 476 Fotos,vor einem Jahr,5 ,"Das Restaurant liegt zentral in der Nähe von der Altstadt - sehr gut mit öfis und zu Fuß zu erreichen. Die Einrichtung des Restaurant hat uns sehr gut gefallen sehr cozy. Bequeme Sitze und ziemlich viel Platz laden  längere Zeit dort zu verbringen. Wir haben Schnitzel mit grüne frankfurter sauce und Frankfurt Grilladas - 4 Stück Fleisch mit angratenem Gemüse. Lamm und Rind sehr zart und geschmacklich gewürzt. Das Essen war sehr lecker, Bedienung sehr nett.  wir können dieses Restaurant auf jeden Fall weiter empfehlen.",Antwort vom Inhaber,"Hallo Wojtek, vielen Dank für Ihre tolle Bewertung! Es freut uns sehr zu hören, dass Sie unsere Küche und unseren Service genießen konnten. Wir freuen uns schon auf Ihren nächsten Besuch! Beste Grüße vom Team MyFrankfurt",vor einem Jahr
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Luisa,6 Rezensionen,vor 2 Monaten,3 ,Ein schönes und gemütliches Restaurant. Die Getränke waren lecker und der Service gut. Leider sind die Portionen recht klein und manche Gerichte haben vor Öl nur so getrieft.,,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Alexander Wenger,Local Guide · 123 Rezensionen · 260 Fotos,vor 8 Monaten,4 ,"Ein nettes Lokal im Zentrum des Tourismus in Frankfurt. Der Service ist sehr freundlich das Essen lecker, allerdings auch sehr teuer fünf Euro für eine Apfelschorle sind schon eine Ansage.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Bibeltraining,Local Guide · 40 Rezensionen · 56 Fotos,vor einem Jahr,5 ,Sehr lecker! Sehr! Meine Empfehlung! Ich habe Haxe mit Sauerkraut und meine Frauchen Hausgemachte Frankfurter Wurst gegessen. Krass! Service bei dem blonden Mann ist hervorragend!,Antwort vom Inhaber,"Hallo, vielen Dank, dass Sie sich Zeit für eine ausführliche Bewertung genommen haben. Wir freuen uns über das tolle Feedback. Das Team vom Restaurant MyFrankfurt",vor einem Jahr
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Roger Schoenberg,8 Rezensionen · 1 Foto,vor 2 Monaten,5 ,"Wir haben im MyFrankfurt unsere Weihnachtsfeier gefeiert und hätten uns keinen besseren Ort wünschen können.
Tolles, sehr leckeres Essen, ein super freundlicher und aufmerksamer Service und ein Ambiente, in dem man sich sofort wohlfühlt.
Vielen Dank für den schönen Abend, absolut empfehlenswert!",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Seelennebelpfade,Local Guide · 140 Rezensionen · 302 Fotos,vor 2 Jahren,4 ,"Wir sind spontan hier eingekehrt weil uns das Museumsufer Fest zu voll gewesen ist und hier noch einige freie Plätze waren. Enttäuscht wurden wir nicht, denn wir wurden freundlich empfangen und die ganze Zeit über war eine lockere Atmosphäre die regelrecht ansteckend war. Irgendwann musste man es einfach dem gut gelaunten Personal nachmachen und einfach mitsingen.
Das hat uns gut gefallen.
Der Apfelwein war gut, hätte ruhig aber etwas stärker sein können. Die Schnitzel waren ebenfalls gut aber eher dieses typische Schnitzel. Die grüne Soße war lecker und gut portioniert. Aber am besten waren die Bratkartoffeln, denn diese waren unglaublich gut gewürzt mit einer gewissen Schärfe aus Pfeffer und Chili was dann den gewissen Pep verliehen hat.
Sehr zu empfehlen!",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Christian Fischer,Local Guide · 284 Rezensionen · 427 Fotos,vor einem Jahr,3 ,"Die Location ist nett eingerichtet und gut gelegen, tolle Rundumsicht durch die großen Fenster. Personal nett und aufmerksam. Die Garnelen in scharfer Soße haben geschmacklich enttäuscht. Ein paar völlig durchgegarte Garnelen schwimmen in viel Öl mit etwas Knoblauch, von Schärfe war nicht viel zu spüren, dazu weiches Weissbrot- für den Preis vielleicht gerade so ok aber sicher kein besonderes kulinarisches Erlebnis.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Daggi,Local Guide · 39 Rezensionen · 13 Fotos,vor 5 Monaten,4 ,"Restaurant mitten in Frankfurt an der Kleinmarkthalle. Vermutlich wegen der Lage eher etwas teurer, vor allem die Getränkepreise sind recht hoch (z. B. Über 10€ für einen alkoholfreien Cocktail). Essen war gut, wir hatten Salat und Schnitzel. Der Service war super und Getränke und Essen kamen schnell.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Marc,Local Guide · 101 Rezensionen · 184 Fotos,vor 6 Monaten,5 ,Sehr schönes Restaurant mit super freundlichem Service und tollem Essen. Die Einrichtung und das ganze Ambiente hat mir persönlich sehr gut gefallen. Ich habe mir ein Frankfurter Schnitzel mit grüner Soße und Bratkartoffeln bestellt. Der Service war sehr freundlich und immer präsent am Tisch. Das Schnitzel knusprig und lecker. Wir haben uns hier sehr wohl gefühlt und wir werden sicher mal wieder vorbeikommen.,,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Thorsten Göbel,Local Guide · 234 Rezensionen · 9 Fotos,vor 2 Monaten,5 ,"Sehe empfehlenswert. Gute Küche, angenehme Atmosphäre und ein wirklich toller Service. Wir kommen gerne wieder.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Sven Schönfeld,Local Guide · 376 Rezensionen · 2.091 Fotos,vor 2 Jahren,5 ,"Waren spontan dort, da der Weinladen in der Kleinmarkthalle zu voll war. Haben einen netten Platz draußen bekommen und konnten dort hervorragend das Frühlingswetter genießen. Wir wurden sehr gut, freundlich und schnell bedient. Wir hatten einige Tapas, welche sehr gut waren und eine ordentliche Portionsgröße hatten. Guter Laden.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Milan Stejskal,Local Guide · 124 Rezensionen · 2 Fotos,vor einem Monat,3 ,Essen teilweise gut. Teilweise mittelmäßig. Die Ente schmeckte wie in der Mikrowelle erwärmt. Das Steak war aber lecker. Die Preise etwas zu hoch.,,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",relativokay,Local Guide · 237 Rezensionen · 209 Fotos,vor 3 Jahren,5 ,"Ich bestellte mir an verschiedenen Tagen ein Schweinekotelett und einen Burger. Beide Male wurde ich mehr als positiv überrascht. Das Fleisch ist perfekt gekocht und gewürzt. Die Zutaten auf dem Burger waren frisch und angenehm. Auch die Bratkartoffeln waren köstlich.
Hier kann man wirklich gut und lecker essen, muss aber bereit sein, den hohen Preis zu zahlen.",,,
"https://www.google.com/maps/place/Restaurant+MyFrankfurt/@50.112575,8.681793,17z/data=!4m8!3m7!1s0x47bd0f1ee4b8c4c9:0x32e7d0077fb90387!8m2!3d50.112575!4d8.681793!9m1!1b1!16s%2Fg%2F11fq1x0pzr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",M,Local Guide · 95 Rezensionen · 94 Fotos,vor 5 Jahren,4 ,"Tapas waren ok. Wer aber Tapas kennt der weiß wie gute Tapas schmecken. Patatas braves waren Western Kartoffeln, zudem war über alles Parmesan gestreut und das gehört da nicht drauf. Der Service war super. Ambiente super und hier lese ich viel von unsauberen Toiletten, das können wir definitiv nicht bestätigen,  ganz im Gegenteil. Coole Bar und wirklich zu empfehlen.",,,
